日期,股票代码,股票简称,回报率(不考虑分红)
20120710,601166    ,兴业银行,-0.0024
20120710,601186    ,中国铁建,0.0000
20120710,601288    ,农业银行,-0.0040
20120710,601328    ,交通银行,0.0000
20120710,601336    ,新华保险,-0.0041
20120711,600016    ,民生银行,0.0017
20120711,600309    ,烟台万华,0.0270
20120711,600340    ,华夏幸福,-0.0027
20120711,600690    ,青岛海尔,0.0091
20120711,600703    ,三安光电,0.0111
20120711,600887    ,伊利股份,-0.0101
20120711,601166    ,兴业银行,0.0016
20120711,601186    ,中国铁建,0.0342
20120711,601288    ,农业银行,-0.0080
20120711,601328    ,交通银行,0.0023
20120711,601336    ,新华保险,-0.0095
20120712,600016    ,民生银行,0.0017
20120712,600309    ,烟台万华,0.0120
20120712,600340    ,华夏幸福,0.0413
20120712,600690    ,青岛海尔,0.0018
20120712,600703    ,三安光电,0.0384
20120712,600887    ,伊利股份,0.0177
20120712,601166    ,兴业银行,-0.0040
20120712,601186    ,中国铁建,-0.0022
20120712,601288    ,农业银行,-0.0081
20120712,601328    ,交通银行,-0.0092
20120712,601336    ,新华保险,0.0209
20120713,600016    ,民生银行,0.0136
20120713,600309    ,烟台万华,0.0015
20120713,600340    ,华夏幸福,-0.0021
20120713,600690    ,青岛海尔,0.0036
20120713,600703    ,三安光电,-0.0453
20120713,600887    ,伊利股份,-0.0041
20120713,601166    ,兴业银行,-0.0008
20120713,601186    ,中国铁建,0.0110
20120713,601288    ,农业银行,0.0041
20120713,601328    ,交通银行,0.0046
20120713,601336    ,新华保险,-0.0038
20120716,600016    ,民生银行,-0.0050
20120716,600309    ,烟台万华,-0.0245
20120716,600340    ,华夏幸福,-0.0392
20120716,600690    ,青岛海尔,-0.0305
20120716,600703    ,三安光电,0.0387
20120716,600887    ,伊利股份,-0.1001
20120716,601166    ,兴业银行,-0.0113
20120716,601186    ,中国铁建,-0.0153
20120716,601288    ,农业银行,0.0040
20120716,601328    ,交通银行,-0.0046
20120716,601336    ,新华保险,-0.0463
20120717,600016    ,民生银行,0.0118
20120717,600309    ,烟台万华,0.0137
20120717,600340    ,华夏幸福,-0.0027
20120717,600690    ,青岛海尔,-0.0343
20120717,600703    ,三安光电,0.0563
20120717,600887    ,伊利股份,-0.0097
20120717,601166    ,兴业银行,0.0049
20120717,601186    ,中国铁建,0.0310
20120717,601288    ,农业银行,0.0040
20120717,601328    ,交通银行,0.0023
20120717,601336    ,新华保险,0.0135
20120718,600016    ,民生银行,-0.0083
20120718,600309    ,烟台万华,0.0053
20120718,600340    ,华夏幸福,-0.0258
20120718,600690    ,青岛海尔,0.0623
20120718,600703    ,三安光电,-0.0079
20120718,600887    ,伊利股份,0.0180
20120718,601166    ,兴业银行,-0.0049
20120718,601186    ,中国铁建,0.0065
20120718,601288    ,农业银行,0.0000
20120718,601328    ,交通银行,-0.0046
20120718,601336    ,新华保险,0.0003
20120719,600016    ,民生银行,-0.0017
20120719,600309    ,烟台万华,0.0104
20120719,600340    ,华夏幸福,0.0072
20120719,600690    ,青岛海尔,0.0190
20120719,600703    ,三安光电,0.0196
20120719,600887    ,伊利股份,-0.0086
20120719,601166    ,兴业银行,0.0041
20120719,601186    ,中国铁建,0.0235
20120719,601288    ,农业银行,0.0000
20120719,601328    ,交通银行,0.0023
20120719,601336    ,新华保险,0.0488
20120720,600016    ,民生银行,-0.0050
20120720,600309    ,烟台万华,-0.0059
20120720,600340    ,华夏幸福,-0.0132
20120720,600690    ,青岛海尔,-0.0159
20120720,600703    ,三安光电,-0.0085
20120720,600887    ,伊利股份,-0.0092
20120720,601166    ,兴业银行,-0.0106
20120720,601186    ,中国铁建,-0.0063
20120720,601288    ,农业银行,0.0000
20120720,601328    ,交通银行,-0.0092
20120720,601336    ,新华保险,-0.0205
20120723,600016    ,民生银行,-0.0169
20120723,600309    ,烟台万华,-0.0074
20120723,600340    ,华夏幸福,-0.0089
20120723,600690    ,青岛海尔,-0.0036
20120723,600703    ,三安光电,-0.0151
20120723,600887    ,伊利股份,-0.0129
20120723,601166    ,兴业银行,-0.0181
20120723,601186    ,中国铁建,-0.0210
20120723,601288    ,农业银行,-0.0120
20120723,601328    ,交通银行,-0.0186
20120723,601336    ,新华保险,-0.0242
20120724,600016    ,民生银行,-0.0034
20120724,600309    ,烟台万华,0.0045
20120724,600340    ,华夏幸福,-0.0006
20120724,600690    ,青岛海尔,-0.0027
20120724,600703    ,三安光电,0.0175
20120724,600887    ,伊利股份,0.0193
20120724,601166    ,兴业银行,-0.0017
20120724,601186    ,中国铁建,0.0064
20120724,601288    ,农业银行,-0.0081
20120724,601328    ,交通银行,-0.0119
20120724,601336    ,新华保险,0.0257
20120725,600016    ,民生银行,0.0000
20120725,600309    ,烟台万华,-0.0052
20120725,600340    ,华夏幸福,-0.0140
20120725,600690    ,青岛海尔,-0.0091
20120725,600703    ,三安光电,-0.0165
20120725,600887    ,伊利股份,-0.0061
20120725,601166    ,兴业银行,0.0000
20120725,601186    ,中国铁建,0.0256
20120725,601288    ,农业银行,0.0041
20120725,601328    ,交通银行,-0.0024
20120725,601336    ,新华保险,-0.0133
20120726,600016    ,民生银行,-0.0052
20120726,600309    ,烟台万华,-0.0277
20120726,600340    ,华夏幸福,-0.0325
20120726,600690    ,青岛海尔,-0.0055
20120726,600703    ,三安光电,0.0087
20120726,600887    ,伊利股份,-0.0139
20120726,601166    ,兴业银行,-0.0034
20120726,601186    ,中国铁建,-0.0062
20120726,601288    ,农业银行,0.0000
20120726,601328    ,交通银行,0.0072
20120726,601336    ,新华保险,-0.0078
20120727,600016    ,民生银行,0.0139
20120727,600309    ,烟台万华,-0.0015
20120727,600340    ,华夏幸福,0.0000
20120727,600690    ,青岛海尔,0.0074
20120727,600703    ,三安光电,0.0043
20120727,600887    ,伊利股份,0.0078
20120727,601166    ,兴业银行,0.0235
20120727,601186    ,中国铁建,0.0021
20120727,601288    ,农业银行,0.0122
20120727,601328    ,交通银行,0.0096
20120727,601336    ,新华保险,-0.0283
20120730,600016    ,民生银行,0.0085
20120730,600309    ,烟台万华,0.0093
20120730,600340    ,华夏幸福,-0.0047
20120730,600690    ,青岛海尔,-0.0100
20120730,600703    ,三安光电,-0.0432
20120730,600887    ,伊利股份,0.0047
20120730,601166    ,兴业银行,0.0131
20120730,601186    ,中国铁建,-0.0501
20120730,601288    ,农业银行,0.0040
20120730,601328    ,交通银行,0.0190
20120730,601336    ,新华保险,-0.0499
20120731,600016    ,民生银行,0.0186
20120731,600309    ,烟台万华,0.0015
20120731,600340    ,华夏幸福,0.0254
20120731,600690    ,青岛海尔,0.0304
20120731,600703    ,三安光电,-0.0195
20120731,600887    ,伊利股份,-0.0294
20120731,601166    ,兴业银行,0.0113
20120731,601186    ,中国铁建,0.0286
20120731,601288    ,农业银行,0.0120
20120731,601328    ,交通银行,0.0186
20120731,601336    ,新华保险,0.0117
20120801,600016    ,民生银行,0.0000
20120801,600309    ,烟台万华,0.0191
20120801,600340    ,华夏幸福,0.0173
20120801,600690    ,青岛海尔,0.0036
20120801,600703    ,三安光电,0.0123
20120801,600887    ,伊利股份,0.0133
20120801,601166    ,兴业银行,-0.0008
20120801,601186    ,中国铁建,0.0299
20120801,601288    ,农业银行,-0.0079
20120801,601328    ,交通银行,-0.0068
20120801,601336    ,新华保险,0.0026
20120802,600016    ,民生银行,0.0017
20120802,600309    ,烟台万华,-0.0082
20120802,600340    ,华夏幸福,-0.0550
20120802,600690    ,青岛海尔,-0.0160
20120802,600703    ,三安光电,-0.0061
20120802,600887    ,伊利股份,-0.0157
20120802,601166    ,兴业银行,0.0024
20120802,601186    ,中国铁建,-0.0207
20120802,601288    ,农业银行,0.0040
20120802,601328    ,交通银行,0.0184
20120802,601336    ,新华保险,-0.0080
20120803,600016    ,民生银行,-0.0050
20120803,600309    ,烟台万华,0.0166
20120803,600340    ,华夏幸福,0.0318
20120803,600690    ,青岛海尔,-0.0036
20120803,600703    ,三安光电,0.0259
20120803,600887    ,伊利股份,-0.0096
20120803,601166    ,兴业银行,0.0008
20120803,601186    ,中国铁建,0.0021
20120803,601288    ,农业银行,0.0040
20120803,601328    ,交通银行,0.0023
20120803,601336    ,新华保险,-0.0224
20120806,600016    ,民生银行,0.0017
20120806,600309    ,烟台万华,0.0082
20120806,600340    ,华夏幸福,0.0314
20120806,600690    ,青岛海尔,0.0045
20120806,600703    ,三安光电,0.0453
20120806,600887    ,伊利股份,0.0156
20120806,601166    ,兴业银行,0.0008
20120806,601186    ,中国铁建,0.0000
20120806,601288    ,农业银行,-0.0079
20120806,601328    ,交通银行,-0.0113
20120806,601336    ,新华保险,0.0199
20120807,600016    ,民生银行,-0.0033
20120807,600309    ,烟台万华,-0.0074
20120807,600340    ,华夏幸福,0.0039
20120807,600690    ,青岛海尔,-0.0136
20120807,600703    ,三安光电,0.0156
20120807,600887    ,伊利股份,0.0005
20120807,601166    ,兴业银行,-0.0024
20120807,601186    ,中国铁建,-0.0063
20120807,601288    ,农业银行,0.0000
20120807,601328    ,交通银行,-0.0068
20120807,601336    ,新华保险,-0.0172
20120808,600016    ,民生银行,0.0067
20120808,600309    ,烟台万华,0.0007
20120808,600340    ,华夏幸福,0.0011
20120808,600690    ,青岛海尔,-0.0128
20120808,600703    ,三安光电,-0.0049
20120808,600887    ,伊利股份,-0.0021
20120808,601166    ,兴业银行,0.0128
20120808,601186    ,中国铁建,-0.0021
20120808,601288    ,农业银行,0.0040
20120808,601328    ,交通银行,0.0092
20120808,601336    ,新华保险,0.0103
20120809,600016    ,民生银行,0.0017
20120809,600309    ,烟台万华,0.0022
20120809,600340    ,华夏幸福,0.0482
20120809,600690    ,青岛海尔,0.0046
20120809,600703    ,三安光电,0.0408
20120809,600887    ,伊利股份,0.0366
20120809,601166    ,兴业银行,0.0040
20120809,601186    ,中国铁建,0.0043
20120809,601288    ,农业银行,0.0080
20120809,601328    ,交通银行,0.0023
20120809,601336    ,新华保险,0.0003
20120810,600016    ,民生银行,0.0050
20120810,600309    ,烟台万华,-0.0178
20120810,600340    ,华夏幸福,-0.0059
20120810,600690    ,青岛海尔,0.0028
20120810,600703    ,三安光电,-0.0250
20120810,600887    ,伊利股份,-0.0041
20120810,601166    ,兴业银行,0.0016
20120810,601186    ,中国铁建,-0.0021
20120810,601288    ,农业银行,0.0000
20120810,601328    ,交通银行,0.0068
20120810,601336    ,新华保险,0.0115
20120813,600016    ,民生银行,-0.0017
20120813,600309    ,烟台万华,-0.0128
20120813,600340    ,华夏幸福,-0.0274
20120813,600690    ,青岛海尔,-0.0083
20120813,600703    ,三安光电,-0.0104
20120813,600887    ,伊利股份,0.0000
20120813,601166    ,兴业银行,-0.0031
20120813,601186    ,中国铁建,-0.0383
20120813,601288    ,农业银行,0.0000
20120813,601328    ,交通银行,0.0068
20120813,601336    ,新华保险,-0.0803
20120814,600016    ,民生银行,0.0033
20120814,600309    ,烟台万华,-0.0115
20120814,600340    ,华夏幸福,0.0116
20120814,600690    ,青岛海尔,-0.0112
20120814,600703    ,三安光电,-0.0007
20120814,600887    ,伊利股份,0.0000
20120814,601166    ,兴业银行,0.0095
20120814,601186    ,中国铁建,0.0089
20120814,601288    ,农业银行,0.0040
20120814,601328    ,交通银行,0.0022
20120814,601336    ,新华保险,-0.0327
20120815,600016    ,民生银行,-0.0198
20120815,600309    ,烟台万华,0.0031
20120815,600340    ,华夏幸福,0.0038
20120815,600690    ,青岛海尔,-0.0235
20120815,600703    ,三安光电,0.0000
20120815,600887    ,伊利股份,-0.0216
20120815,601166    ,兴业银行,-0.0211
20120815,601186    ,中国铁建,-0.0197
20120815,601288    ,农业银行,-0.0118
20120815,601328    ,交通银行,-0.0134
20120815,601336    ,新华保险,-0.0069
20120816,600016    ,民生银行,-0.0034
20120816,600309    ,烟台万华,-0.0069
20120816,600340    ,华夏幸福,0.0223
20120816,600690    ,青岛海尔,0.0000
20120816,600703    ,三安光电,0.0238
20120816,600887    ,伊利股份,-0.0016
20120816,601166    ,兴业银行,-0.0064
20120816,601186    ,中国铁建,0.0000
20120816,601288    ,农业银行,0.0040
20120816,601328    ,交通银行,0.0023
20120816,601336    ,新华保险,-0.0286
20120817,600016    ,民生银行,0.0067
20120817,600309    ,烟台万华,-0.0078
20120817,600340    ,华夏幸福,-0.0192
20120817,600690    ,青岛海尔,0.0048
20120817,600703    ,三安光电,-0.0021
20120817,600887    ,伊利股份,-0.0100
20120817,601166    ,兴业银行,0.0088
20120817,601186    ,中国铁建,0.0067
20120817,601288    ,农业银行,-0.0040
20120817,601328    ,交通银行,-0.0023
20120817,601336    ,新华保险,0.0211
20120820,600016    ,民生银行,-0.0084
20120820,600309    ,烟台万华,-0.0031
20120820,600340    ,华夏幸福,-0.0266
20120820,600690    ,青岛海尔,-0.0307
20120820,600703    ,三安光电,-0.0288
20120820,600887    ,伊利股份,0.0229
20120820,601166    ,兴业银行,-0.0064
20120820,601186    ,中国铁建,-0.0022
20120820,601288    ,农业银行,-0.0040
20120820,601328    ,交通银行,-0.0091
20120820,601336    ,新华保险,-0.0155
20120821,600016    ,民生银行,-0.0017
20120821,600309    ,烟台万华,0.0188
20120821,600340    ,华夏幸福,0.0011
20120821,600690    ,青岛海尔,0.0069
20120821,600703    ,三安光电,0.0311
20120821,600887    ,伊利股份,0.0468
20120821,601166    ,兴业银行,-0.0016
20120821,601186    ,中国铁建,0.0111
20120821,601288    ,农业银行,-0.0080
20120821,601328    ,交通银行,-0.0091
20120821,601336    ,新华保险,0.0060
20120822,600016    ,民生银行,-0.0102
20120822,600309    ,烟台万华,0.0008
20120822,600340    ,华夏幸福,-0.0273
20120822,600690    ,青岛海尔,-0.0138
20120822,600703    ,三安光电,-0.0041
20120822,600887    ,伊利股份,-0.0089
20120822,601166    ,兴业银行,-0.0112
20120822,601186    ,中国铁建,-0.0176
20120822,601288    ,农业银行,0.0040
20120822,601328    ,交通银行,0.0069
